orderID,executionDate,WETHamount,DXD/WETH,fill,minDXD,WETHleft,batchExpiry,txsHash,ethPrice,dxdPrice
98,28-12-2021,10.030000000000000000,0.18218374284714517,0.9999999998204584,55.054308596652978471,1.800802286E-9,5477591,https://blockscout.com/xdai/mainnet/tx/0x73dc480e94900320413b6cbcab40a1feb75251fe806437e0c64c78271fecc10f,4045.051350119327,736.9425949736368
99,29-12-2021,9.620000000000000000,0.18473886570637962,0.9999999998128064,52.073503662677249314,1.800802373E-9,5477885,https://blockscout.com/xdai/mainnet/tx/0x6984ea660f3154cfb39a2f3b81b65247db2672bb8b76f7244489953542085ffb,3807.3603674991996,703.3674356272269
100,01-01-2022,9.770000000000000000,0.18465752241662653,0.9999999998156804,52.908757098759338619,1.800802097E-9,5478732,https://blockscout.com/xdai/mainnet/tx/0xd94da4208089c0550059de106edfba5d588094940ceeab76c0ff32dcdfa03762,3686.4025423019352,680.7219600918286
101,02-01-2022,10.060000000000000000,0.1886159901688856,0.9999999998209937,53.335880966361005581,1.800802917E-9,5479052,https://blockscout.com/xdai/mainnet/tx/0x7ff501a9e7b496d68d9daa2120d8fcb2a960eadc519cf2c77b6f17a375ae2750,3780.315874327848,713.0280217875036
102,03-01-2022,10.440000000000000000,0.18491947282383878,0.9999999998275093,56.457007153300375233,1.800802786E-9,5479399,https://blockscout.com/xdai/mainnet/tx/0x75518dfe793e670e23a2adf7ece3f0aef1179acaca4665d211c935b1e25d4962,3835.3959914939574,709.2394048177271
103,05-01-2022,10.520000000000000000,0.1813910640551086,0.999999999828821,57.996241737707143168,1.800802658E-9,5479711,https://blockscout.com/xdai/mainnet/tx/0xfd783681ec1a2af205f87e52f9b822297948cc6c251fe2cf9c9c596d18d2d77b,3794.908130100449,688.362423710303
104,08-01-2022,10.330000000000000000,0.18026617590733898,0.9999999998256726,57.304150088088965402,1.800802469E-9,5480762,https://blockscout.com/xdai/mainnet/tx/0x139fe1fc17631e488c1e99bb1c983c08ce29ed323ca31993f6bb01e9afa8dcc8,3201.79457434796,577.1752639585728
105,09-01-2022,10.460000000000000000,0.19631085434471185,0.9999999998278392,53.282840803253663648,1.800802398E-9,5481053,https://blockscout.com/xdai/mainnet/tx/0x05bcaf788150633fa8dabb0fd99b8a806ce2a2cd103f47afd0c6666aaacf356d,3101.0409016141402,608.7679887537674
106,10-01-2022,10.250000000000000000,0.19297279626248995,0.999999999824312,53.116295138603406605,1.800802201E-9,5481338,https://blockscout.com/xdai/mainnet/tx/0xa7caebe039d517bad13ad4d1c383dc57ec4fc9cb4c85cbad99bb67358d819680,3156.967262159481,609.2088002880521
107,12-01-2022,12.160000000000000000,0.18482760407335966,0.9999999998519077,65.791038416391481892,1.800802564E-9,5481919,https://blockscout.com/xdai/mainnet/tx/0x26a9fa3d97bc76c636b08f2acf6aca3918157b65b0582e27709441586cf01085,3246.413723028553,600.0268702582429
108,17-01-2022,12.110000000000000000,0.1832111479601038,0.9999999998495603,66.098597901024474017,1.821824291E-9,5483361,https://blockscout.com/xdai/mainnet/tx/0xa82cfc7e3eb0ec82e473539ba3f0093013b5f7b37909ee14a5fe8fee9dee5b08,3356.2954438590405,614.9107411626808
109,18-01-2022,11.840000000000000000,0.18335857639902325,0.9999999997745493,64.572927171041626756,2.669335792E-9,5483721,https://blockscout.com/xdai/mainnet/tx/0x61a0ef0e8d8fe6edbe242f790edee9bd8d8ba82ab4c1e6340dbeb3d7cd89caca,3216.592980619574,589.789909781496
110,19-01-2022,12.190000000000000000,0.1986722836325096,0.9999999998398725,61.357325627505382942,1.951953820E-9,5483969,https://blockscout.com/xdai/mainnet/tx/0x9924988b41b37c2c957d0fbc17ebeaa8eeae9bebe565338cfae8a9a8f18d5709,3166.4539115046164,629.0866296157146
111,20-01-2022,11.860000000000000000,0.2072629851097126,0.999999999833729,57.221987774237770334,1.971974024E-9,5484226,https://blockscout.com/xdai/mainnet/tx/0x3c16e1e2c3fd746033b8c30a7f6df3f5594509c1ed01fa27205956b433bc41e3,3097.0214660626802,641.8979140050096
112,21-01-2022,11.930000000000000000,0.18508752592637384,0.9999999997762501,64.455991511527618068,2.669336396E-9,5484550,https://blockscout.com/xdai/mainnet/tx/0xbe9f8d03ff956e85eca3ca7860a54a2d2fcdcf9097bfd333c7a5018f504d53b8,3015.588777543836,558.1478660469267
113,22-01-2022,12.070000000000000000,0.18969746978387203,0.9999999997788453,63.627627789404413619,2.669336627E-9,5484798,https://blockscout.com/xdai/mainnet/tx/0x1d1cd61e6582a0ceb30ac5daf70f6083efd965805cf47a499d3b7d30ee2e751d,2564.3433423740635,486.4494437054773
114,29-01-2022,16.130000000000000000,0.18595593361047275,0.999999999834511,86.740980439957218303,2.669336858E-9,5486616,https://blockscout.com/xdai/mainnet/tx/0xd2730cf0eb2afb31beff1caea0f82de711995027cc1d8bfed51a4570e795deec,2551.1110735194716,474.39424142032874
115,30-01-2022,17.570000000000000000,0.19056687896970811,0.9999999998480742,92.198602899892529525,2.669336398E-9,5486895,https://blockscout.com/xdai/mainnet/tx/0x595f53456ad47baadc16c5196e7714fab5cce8e663f127ec9a4cd7f83b805a74,2603.603872339056,496.16066402510023
116,31-01-2022,16.260000000000002048,0.19249247252625354,0.9999999998358342,84.470835594791079806,2.669335779E-9,5487105,https://blockscout.com/xdai/mainnet/tx/0xafe4471dff204396460b18862facc0bfba799501bb4471c0d6dd2de752aaa3f2,2610.1824055910874,502.44046499675284
117,01-02-2022,14.960000000000000000,0.19138767313974986,0.9999999998215684,78.165953713624592234,2.669336778E-9,5487448,https://blockscout.com/xdai/mainnet/tx/0x886ef559aff7a756147a9807357c0cb77146602ead545d2227e9b40eebe3e54f,2689.2208672204492,514.683724336182
118,01-02-2022,14.150000000000000000,0.19603330333704852,0.9999999998113543,72.181612813366179997,2.669336013E-9,5487735,https://blockscout.com/xdai/mainnet/tx/0x57e9e512515c2880a72244e5268af3f0973502a3dbffebf00c43a677e23e4ab4,2689.2208672204492,527.176850004147
119,02-02-2022,14.720000000000000000,0.2012472959353823,0.9999999998660344,73.143839928792819926,1.971973873E-9,5487957,https://blockscout.com/xdai/mainnet/tx/0x497b0cf7323f79becc30a76cd9abd56c887debbd9d2ed6b3e1b62952a8fb4cc0,2797.434855273681,562.9762001792158
120,03-02-2022,13.790000000000000000,0.19852891812785545,0.9999999998569997,69.460913453016670091,1.971973837E-9,5488237,https://blockscout.com/xdai/mainnet/tx/0x92dcedf2d3108a1b9cbf5357a785b2ee4d9beb7bc137287d64ab06acc7ddfd90,2690.319739476765,534.1062672963361
121,05-02-2022,13.470000000000000000,0.19750722639329726,0.9999999998018311,68.200036251722312053,2.669335429E-9,5488631,https://blockscout.com/xdai/mainnet/tx/0x3f26d47c90ca62a83f927980ca5914f4b9984c0bc2f54a0b0022c85218590e44,2993.0994395135976,591.1587686176633
122,06-02-2022,13.840000000000000000,0.19758575930021868,0.999999999807129,70.045533893821883306,2.669335366E-9,5488872,https://blockscout.com/xdai/mainnet/tx/0x10f38c75c454f6e64ce27277767bc95ef3ad0e4302eb76f4d1967723ef1c1c66,2998.319538902665,592.4252427187646
123,06-02-2022,12.670000000000000000,0.19465474668543273,0.9999999997893184,65.089602055659388268,2.669335660E-9,5489151,https://blockscout.com/xdai/mainnet/tx/0x95ab624979c74e8993508e8efd5082337def225a098601b6e6444bb62ca5ef64,2998.319538902665,583.6371303270818
